origin_date,SKU,inventory_data_available,snapshot_date,days_since_snapshot,Current_Stock,On_Order,Lead_Time_Days,Safety_Stock,Reorder_Point,avg_weekly_demand,forecast_cum_8w,ip_h1,ip_h2,ip_h3,ip_h4,ip_h5,ip_h6,ip_h7,ip_h8,sb_h1,sb_h8,weeks_of_cover,days_of_supply,stock_weeks_of_cover,stock_days_of_supply,lead_time_demand,is_stockout_risk,earliest_stockout_week,estimated_stockout_date,is_safety_stock_breach,earliest_ss_breach_week,is_reorder_point_breach,earliest_rp_breach_week,stockout_score,excess_inventory_units,excess_weeks_of_cover,overstock_score,overstock_tier,action_tier,recommendation,excess_inventory_value,inventory_value_at_risk,capital_at_risk,valuation_basis_confirmed,arrival_timing_confirmed,on_order_policy,overstock_threshold_weeks,overstock_threshold_status,Product_Name,Category,Subcategory
2025-03-04,SKU011,True,2025-03-01,3,610.0,289.0,11.0,160.0,456.0,20.435059714736838,163.4804777178947,590.5694890942391,854.5694890942391,835.0023675885018,811.0023675885018,787.2609449353035,763.5195222821053,749.5195222821053,735.5195222821053,590.5694890942391,446.5195222821053,43.993020453553264,307.95114317487287,29.85065903967463,208.9546132777224,33.71622519147519,False,,,False,,False,,0.0,575.5195222821053,28.163339393966474,0.6401774441402729,CRITICAL,OVERSTOCK,OVERSTOCK (CRITICAL): 576 excess units (28.2 weeks of cover above safety buffer). Defer future orders or review promotional clearance.,,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,Product 011,Furniture,Chair
2025-03-04,SKU012,True,2025-03-01,3,59.0,57.0,13.0,25.0,77.0,212.93535269949754,1703.4828215959803,-152.07846368582415,-298.07846368582415,-505.8468963030116,-709.8468963030116,-907.664858949496,-1105.4828215959803,-1346.4828215959803,-1587.4828215959803,-152.07846368582415,-1644.4828215959803,0.5447662801381018,3.8133639609667127,0.27707940110472423,1.9395558077330697,385.07846368582415,True,1.0,2025-03-11,True,1.0,True,1.0,0.7241060239775572,0.0,0.0,0.0,HEALTHY,CRITICAL REORDER,CRITICAL REORDER: Stockout projected in week 1 (within lead time of 13 days). Expedite replenishment immediately.,,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,Product 012,Home Decor,Table
2025-03-04,SKU013,True,2025-03-01,3,83.0,75.0,8.0,41.0,128.0,121.20661080561955,969.6528864449564,-32.769303376108724,-101.76930337610872,-224.92424874964388,-359.9242487496439,-471.78856759730013,-583.6528864449564,-697.6528864449564,-811.6528864449564,-32.769303376108724,-886.6528864449564,1.3035592609167699,9.124914826417388,0.6847811307347589,4.793467915143312,136.34073194753728,True,1.0,2025-03-11,True,1.0,True,1.0,0.11988424812451604,0.0,0.0,0.0,HEALTHY,CRITICAL REORDER,CRITICAL REORDER: Stockout projected in week 1 (within lead time of 8 days). Expedite replenishment immediately.,,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,Product 013,Kitchen,Cushion
2025-03-04,SKU014,True,2025-03-01,3,650.0,677.0,14.0,93.0,371.0,187.64048030479512,1501.123842438361,468.17100314269373,955.1710031426937,775.6216714776547,572.6216714776547,387.24891451964686,201.87615756163905,13.876157561639047,-174.12384243836095,468.17100314269373,-851.123842438361,7.072034764803833,49.50424335362683,3.464071286452518,24.248499005167623,371.82899685730627,True,8.0,2025-04-29,True,7.0,True,6.0,0.0,0.0,0.0,0.0,HEALTHY,MONITOR,MONITOR: Reorder Point breach projected in week 6. Review replenishment pipeline.,,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,Product 014,Lighting,Cookware
2025-03-04,SKU015,True,2025-03-01,3,403.0,396.0,9.0,126.0,298.0,36.84021949581758,294.7217559665406,370.67891694605703,728.678916946057,695.0804519802367,652.0804519802367,612.179348006848,572.2782440334594,538.2782440334594,504.2782440334594,370.67891694605703,108.27824403345937,21.688252972833386,151.8177708098337,10.939131349251381,76.57391944475967,43.17822591108581,False,,,False,,False,,0.0,378.2782440334594,10.268077910784566,0.4734396045475086,CRITICAL,OVERSTOCK,OVERSTOCK (CRITICAL): 378 excess units (10.3 weeks of cover above safety buffer). Defer future orders or review promotional clearance.,,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,Product 015,Storage,Lamp
2025-03-04,SKU016,True,2025-03-01,3,124.0,104.0,13.0,65.0,217.0,112.62160220870187,900.972817669615,8.273009051576409,-22.726990948423577,-139.33406950066967,-255.33406950066967,-366.1534435851423,-476.972817669615,-574.972817669615,-672.972817669615,8.273009051576409,-776.972817669615,2.0244783907219466,14.171348735053627,1.1010321072347429,7.7072247506432,231.4412766627093,True,2.0,2025-03-18,True,1.0,True,1.0,0.16835186089049337,0.0,0.0,0.0,HEALTHY,CRITICAL REORDER,CRITICAL REORDER: Stockout projected in week 2 (within lead time of 13 days). Expedite replenishment immediately.,,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,Product 016,Furniture,Shelf
2025-03-04,SKU017,True,2025-03-01,3,247.0,48.0,9.0,96.0,220.0,113.51730807676626,908.13846461413,133.347504929327,65.34750492932699,-47.20632044909098,-155.20632044909098,-269.1723925316105,-383.13846461413004,-498.13846461413004,-613.13846461413,133.347504929327,-661.13846461413,2.598722652941222,18.191058570588552,2.1758796450050233,15.231157515035163,146.79535221353018,True,3.0,2025-03-25,True,2.0,True,1.0,0.0,0.0,0.0,0.0,HEALTHY,REORDER,REORDER: Projected inventory breaches Reorder Point (220 units) in week 1 (within lead time of 9 days). Place PO now.,,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,Product 017,Home Decor,Cabinet
2025-03-04,SKU018,True,2025-03-01,3,586.0,251.0,5.0,76.0,166.0,211.8160038827344,1694.5280310618753,621.4364617359763,396.43646173597625,181.13163690687475,-41.868363093125254,-236.69819707750025,-431.52803106187525,-644.5280310618753,-857.5280310618753,370.43646173597625,-1108.5280310618753,3.9515427760755037,27.660799432528528,2.766552051111404,19.365864357779827,153.9739559028741,True,4.0,2025-04-01,True,4.0,True,4.0,0.0,0.0,0.0,0.0,HEALTHY,MONITOR,MONITOR: Reorder Point breach projected in week 4. Review replenishment pipeline.,,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,Product 018,Kitchen,Rug
2025-03-04,SKU019,True,2025-03-01,3,299.0,88.0,6.0,29.0,80.0,136.65364955618145,1093.2291964494516,245.35077486402486,110.35077486402486,-27.024667640857956,-169.02466764085796,-301.62693204515483,-434.2291964494517,-570.2291964494517,-706.2291964494516,157.35077486402486,-794.2291964494516,2.831977054816201,19.82383938371341,2.1880132800776333,15.316092960543433,121.41362154512154,True,3.0,2025-03-25,True,3.0,True,3.0,0.0,0.0,0.0,0.0,HEALTHY,MONITOR,MONITOR: Reorder Point breach projected in week 3. Review replenishment pipeline.,,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,Product 019,Lighting,Organizer
2025-03-04,SKU020,True,2025-03-01,3,487.0,36.0,3.0,153.0,274.0,110.93329667872182,887.4663734297745,411.9333458085067,294.9333458085067,185.7972068924911,67.79720689249109,-43.33458326864172,-154.46637342977453,-259.46637342977453,-364.46637342977453,375.9333458085067,-400.46637342977453,4.7145448270115,33.0018137890805,4.3900254890145325,30.730178423101727,47.599994653497106,True,5.0,2025-04-08,True,4.0,True,3.0,0.0,0.0,0.0,0.0,HEALTHY,MONITOR,MONITOR: Reorder Point breach projected in week 3. Review replenishment pipeline.,,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,Product 020,Storage,Sofa
2025-03-04,SKU021,True,2025-03-01,3,131.0,179.0,8.0,42.0,95.0,69.54949326075739,556.3959460860591,59.9010815018315,163.9010815018315,91.558674275269,28.558674275269027,-48.918635905395035,-126.3959460860591,-186.3959460860591,-246.3959460860591,59.9010815018315,-425.3959460860591,4.457257493418926,31.200802453932486,1.8835507472189656,13.18485523053276,81.81320421245421,True,5.0,2025-04-08,True,4.0,True,1.0,0.0,0.0,0.0,0.0,HEALTHY,REORDER,REORDER: Projected inventory breaches Reorder Point (95 units) in week 1 (within lead time of 8 days). Place PO now.,,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,Product 021,Furniture,Chair
2025-03-04,SKU022,True,2025-03-01,3,289.0,297.0,9.0,92.0,212.0,90.48291458769435,723.8633167015548,200.82433588633586,400.82433588633586,311.2354839576249,233.23548395762492,136.68608362803508,40.13668329844518,-48.86331670155482,-137.86331670155482,200.82433588633586,-434.8633167015548,6.476360787782314,45.3345255144762,3.1939731530189226,22.357812071132457,115.88994982794986,True,7.0,2025-04-22,True,6.0,True,1.0,0.0,0.0,0.0,0.0,HEALTHY,REORDER,REORDER: Projected inventory breaches Reorder Point (212 units) in week 1 (within lead time of 9 days). Place PO now.,,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,Product 022,Home Decor,Table
2025-03-04,SKU023,True,2025-03-01,3,130.0,3.0,7.0,82.0,157.0,120.45771081386509,963.6616865109207,10.648791699528502,-121.35120830047151,-239.5476423214676,-338.5476423214676,-463.60466441619417,-588.6616865109207,-709.6616865109207,-830.6616865109207,7.648791699528502,-833.6616865109207,1.1041219287781057,7.728853501446739,1.0792169228658175,7.554518460060723,122.3512083004715,True,2.0,2025-03-18,True,1.0,True,1.0,0.34307268680777925,0.0,0.0,0.0,HEALTHY,REORDER,REORDER: Projected inventory breaches Reorder Point (157 units) in week 1 (within lead time of 7 days). Place PO now.,,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,Product 023,Kitchen,Cushion
2025-03-04,SKU024,True,2025-03-01,3,310.0,427.0,13.0,81.0,287.0,112.1559102141109,897.2472817128872,203.43999703467136,514.4399970346714,408.0151542001987,301.0151542001987,191.38393624365574,81.75271828711277,-39.24728171288723,-160.24728171288723,203.43999703467136,-587.2472817128872,6.571209654426881,45.99846758098817,2.764009488293532,19.348066418054724,205.98857439390005,True,7.0,2025-04-22,True,7.0,True,1.0,0.0,0.0,0.0,0.0,HEALTHY,REORDER,REORDER: Projected inventory breaches Reorder Point (287 units) in week 1 (within lead time of 13 days). Place PO now.,,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,Product 024,Lighting,Cookware
2025-03-04,SKU025,True,2025-03-01,3,298.0,870.0,6.0,225.0,463.0,25.47109009506483,203.76872076051865,1149.3009012792763,1129.3009012792763,1105.6985796545205,1078.6985796545205,1053.464929447001,1028.2312792394814,996.2312792394814,964.2312792394814,279.3009012792763,94.23127923948135,45.855909411050554,320.99136587735387,11.699538531244063,81.89676971870844,16.027798903477468,False,,,False,,False,,0.0,739.2312792394814,29.022365217997155,0.632903492499556,CRITICAL,OVERSTOCK,OVERSTOCK (CRITICAL): 739 excess units (29.0 weeks of cover above safety buffer). Defer future orders or review promotional clearance.,,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,Product 025,Storage,Lamp
2025-03-04,SKU026,True,2025-03-01,3,40.0,20.0,10.0,38.0,101.0,185.28531948993586,1482.2825559194869,-141.18120704253374,-333.18120704253374,-514.0353330190962,-724.0353330190962,-905.1589444692916,-1086.2825559194869,-1254.2825559194869,-1422.2825559194869,-141.18120704253374,-1442.2825559194869,0.3238248997015601,2.2667742979109207,0.21588326646770675,1.5111828652739472,272.03834989967663,True,1.0,2025-03-11,True,1.0,True,1.0,0.8017795659411179,0.0,0.0,0.0,HEALTHY,CRITICAL REORDER,CRITICAL REORDER: Stockout projected in week 1 (within lead time of 10 days). Expedite replenishment immediately.,,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,Product 026,Furniture,Shelf
2025-03-04,SKU027,True,2025-03-01,3,232.0,96.0,7.0,79.0,220.0,199.47091758928067,1595.7673407142454,120.27259153673117,-96.72740846326883,-291.206214005261,-483.206214005261,-677.4867773597532,-871.7673407142454,-1069.7673407142454,-1267.7673407142454,24.27259153673117,-1363.7673407142454,1.6443499832660635,11.510449882862444,1.1630768174320936,8.141537722024655,207.72740846326883,True,2.0,2025-03-18,True,2.0,True,1.0,0.0,0.0,0.0,0.0,HEALTHY,REORDER,REORDER: Projected inventory breaches Reorder Point (220 units) in week 1 (within lead time of 7 days). Place PO now.,,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,Product 027,Home Decor,Cabinet
2025-03-04,SKU028,True,2025-03-01,3,162.0,596.0,10.0,167.0,407.0,49.54032015644091,396.3225612515273,115.58494378387311,666.5849437838731,619.136499417418,571.136499417418,518.4069690829454,465.6774387484727,413.6774387484727,361.6774387484727,115.58494378387311,-234.3225612515273,15.300668175061233,107.10467722542863,3.270063646912823,22.89044552838976,65.70077050184116,False,,,True,1.0,True,1.0,0.0,194.6774387484727,3.9296766378115944,0.2568303941272727,HIGH,REORDER,REORDER: Projected inventory breaches Reorder Point (407 units) in week 1 (within lead time of 10 days). Place PO now.,,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,Product 028,Kitchen,Rug
2025-03-04,SKU029,True,2025-03-01,3,533.0,427.0,4.0,113.0,240.0,130.77761160068587,1046.220892805487,828.3883982711733,689.3883982711733,562.5631648117006,421.56316481170063,287.6711360031069,153.77910719451313,33.77910719451313,-86.22089280548698,401.3883982711733,-513.220892805487,7.340706014201021,51.38494209940715,4.075621151634525,28.529348061441677,75.20662955932956,True,8.0,2025-04-29,True,7.0,True,6.0,0.0,0.0,0.0,0.0,HEALTHY,MONITOR,MONITOR: Reorder Point breach projected in week 6. Review replenishment pipeline.,,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,Product 029,Lighting,Organizer
2025-03-04,SKU030,True,2025-03-01,3,79.0,80.0,12.0,29.0,123.0,40.59308830307708,324.74470642461665,41.32018157587166,81.32018157587166,39.94940063104744,-2.050599368952561,-44.89765289678459,-87.74470642461662,-126.74470642461665,-165.74470642461665,41.32018157587166,-245.74470642461665,3.9169229700600856,27.4184607904206,1.9461441171996652,13.623008820397656,66.25124699555691,True,4.0,2025-04-01,True,4.0,True,1.0,0.0,0.0,0.0,0.0,HEALTHY,REORDER,REORDER: Projected inventory breaches Reorder Point (123 units) in week 1 (within lead time of 12 days). Place PO now.,,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,Product 030,Storage,Sofa
2025-03-04,SKU031,True,2025-03-01,3,203.0,19.0,8.0,26.0,88.0,158.0299362297551,1264.2394898380408,40.33300466879518,-109.66699533120482,-267.65669564858763,-421.65669564858763,-575.9480927433142,-730.2394898380408,-886.2394898380408,-1042.2394898380408,40.33300466879518,-1061.2394898380408,1.4047971244969732,9.833579871478813,1.284566739967953,8.99196717977567,186.80985247406196,True,2.0,2025-03-18,True,2.0,True,1.0,0.0,0.0,0.0,0.0,HEALTHY,CRITICAL REORDER,CRITICAL REORDER: Stockout projected in week 2 (within lead time of 8 days). Expedite replenishment immediately.,,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,Product 031,Furniture,Chair
2025-03-04,SKU032,True,2025-03-01,3,339.0,138.0,12.0,81.0,236.0,77.94869436124546,623.5895548899637,264.46246995134493,327.46246995134493,250.61260880632543,167.6126088063254,85.51152695818087,3.410445110036335,-71.58955488996367,-146.58955488996367,264.46246995134493,-284.58955488996367,6.119409746485182,42.835868225396275,4.3490144739171415,30.44310131741999,128.1089586200836,True,7.0,2025-04-22,True,6.0,True,4.0,0.0,0.0,0.0,0.0,HEALTHY,MONITOR,MONITOR: Reorder Point breach projected in week 4. Review replenishment pipeline.,,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,Product 032,Home Decor,Table
2025-03-04,SKU033,True,2025-03-01,3,209.0,20.0,14.0,92.0,267.0,153.9076173145948,1231.2609385167584,63.61435140023377,-75.38564859976623,-218.6803415929303,-375.6803415929303,-523.9706400548444,-672.2609385167584,-837.2609385167584,-1002.2609385167584,63.61435140023377,-1022.2609385167584,1.4879055630619804,10.415338941433863,1.3579574789517639,9.505702352662347,304.3856485997662,True,2.0,2025-03-18,True,1.0,True,1.0,0.4272354323556804,0.0,0.0,0.0,HEALTHY,CRITICAL REORDER,CRITICAL REORDER: Stockout projected in week 2 (within lead time of 14 days). Expedite replenishment immediately.,,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,Product 033,Kitchen,Cushion
2025-03-04,SKU034,True,2025-03-01,3,174.0,4.0,4.0,37.0,62.0,171.62510594041987,1373.000847523359,7.990317637773984,-158.00968236222604,-326.29061192765573,-497.29061192765573,-676.1457297255073,-855.000847523359,-1025.000847523359,-1195.000847523359,3.990317637773984,-1199.000847523359,1.0371442978849097,7.260010085194368,1.0138376844492938,7.096863791145056,97.148389921272,True,2.0,2025-03-18,True,1.0,True,1.0,0.0,0.0,0.0,0.0,HEALTHY,REORDER,REORDER: Projected inventory breaches Reorder Point (62 units) in week 1 (within lead time of 4 days). Place PO now.,,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,Product 034,Lighting,Cookware
2025-03-04,SKU035,True,2025-03-01,3,495.0,388.0,9.0,128.0,330.0,178.82683881763546,1430.6147105410837,319.34007766692423,527.3400776669242,354.8138478085258,163.8138478085258,-18.900431366278895,-201.6147105410837,-374.6147105410837,-547.6147105410837,319.34007766692423,-935.6147105410837,4.937737566901063,34.56416296830744,2.768040878387346,19.376286148711422,227.0884937616472,True,5.0,2025-04-08,True,5.0,True,1.0,0.0,0.0,0.0,0.0,HEALTHY,REORDER,REORDER: Projected inventory breaches Reorder Point (330 units) in week 1 (within lead time of 9 days). Place PO now.,,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,Product 035,Storage,Lamp
2025-03-04,SKU036,True,2025-03-01,3,472.0,56.0,13.0,113.0,419.0,39.67167319684055,317.3733855747244,437.9801949001291,464.9801949001291,430.8807114101389,381.8807114101389,341.25366291770723,300.6266144252756,255.6266144252756,210.6266144252756,437.9801949001291,154.6266144252756,13.30924454283037,93.1647117998126,11.897658000408969,83.28360600286278,58.87694795701374,False,,,False,,True,4.0,0.0,97.62661442527559,2.4608645554443256,0.18489889095696135,HIGH,MONITOR,MONITOR: Reorder Point breach projected in week 4. Review replenishment pipeline.,,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,Product 036,Furniture,Shelf
2025-03-04,SKU037,True,2025-03-01,3,1199.0,1019.0,6.0,333.0,645.0,202.8370450301246,1622.696360240997,2006.453496326386,1782.453496326386,1575.0232442511906,1374.0232442511906,1182.6634420050968,991.3036397590031,793.3036397590031,595.3036397590031,987.4534963263859,-423.6963602409969,10.934886177574667,76.54420324302266,5.911149020248884,41.37804314174219,181.3255745773835,False,,,False,,True,8.0,0.0,262.3036397590031,1.2931742311669288,0.11826133442696261,MONITOR,MONITOR,MONITOR: Reorder Point breach projected in week 8. Review replenishment pipeline.,,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,Product 037,Home Decor,Cabinet
